Time,Building,Method,Consumption_kWh,Actions_Disc
472,Building_6,Standard RL,0.49135025440644786,1.0
473,Building_6,Standard RL,0.4358391623539276,1.0
474,Building_6,Standard RL,0.38295453592001283,1.0
475,Building_6,Standard RL,0.32645187763467265,1.0
476,Building_6,Standard RL,0.3113229899115829,1.0
477,Building_6,Standard RL,0.3124777696814013,1.0
478,Building_6,Standard RL,0.37361201124427784,1.0
479,Building_6,Standard RL,0.4475408113509871,1.0
480,Building_6,Standard RL,0.42363314296823834,1.0
481,Building_6,Standard RL,0.3737100538861623,1.0
482,Building_6,Standard RL,0.31998235996207103,1.0
483,Building_6,Standard RL,0.2775851976079643,1.0
484,Building_6,Standard RL,0.24339697181756778,1.0
485,Building_6,Standard RL,0.21875028236830332,1.0
486,Building_6,Standard RL,0.42202484443055216,1.0
487,Building_6,Standard RL,0.38322867152545,1.0
488,Building_6,Standard RL,0.3610357815378457,1.0
489,Building_6,Standard RL,0.38967140603614503,1.0
490,Building_6,Standard RL,0.38970249623241104,1.0
491,Building_6,Standard RL,0.4104387400677674,1.0
492,Building_6,Standard RL,0.47438880571088016,1.0
493,Building_6,Standard RL,0.43911380025956587,1.0
494,Building_6,Standard RL,0.46983028465221655,1.0
495,Building_6,Standard RL,0.5574285280387449,1.0
496,Building_6,Standard RL,0.5287143728530674,1.0
497,Building_6,Standard RL,0.45786815366454137,1.0
498,Building_6,Standard RL,0.4080685089962023,1.0
499,Building_6,Standard RL,0.3448530962223024,1.0
500,Building_6,Standard RL,0.2865223138870513,1.0
501,Building_6,Standard RL,0.2781557350649945,1.0
502,Building_6,Standard RL,0.35428900649234085,1.0
503,Building_6,Standard RL,0.3481862545760095,1.0
504,Building_6,Standard RL,0.4109367441353616,1.0
505,Building_6,Standard RL,0.3951727317363487,1.0
506,Building_6,Standard RL,0.3346873143650862,1.0
507,Building_6,Standard RL,0.29067221740002336,1.0
508,Building_6,Standard RL,0.2881502580368341,1.0
509,Building_6,Standard RL,0.20875423293576445,1.0
510,Building_6,Standard RL,0.18719772899251916,1.0
511,Building_6,Standard RL,0.2875718684904374,1.0
512,Building_6,Standard RL,0.2220875067434965,1.0
513,Building_6,Standard RL,0.2380797481101867,1.0
514,Building_6,Standard RL,0.19834462181052614,1.0
515,Building_6,Standard RL,0.2115067988933527,1.0
516,Building_6,Standard RL,0.250165250138636,1.0
517,Building_6,Standard RL,0.2377462219423647,1.0
518,Building_6,Standard RL,0.2537674699324999,1.0
519,Building_6,Standard RL,0.2853893939546943,1.0
520,Building_6,Standard RL,0.32760948969128767,1.0
521,Building_6,Standard RL,0.26040323425114814,1.0
522,Building_6,Standard RL,0.23423681851968292,1.0
523,Building_6,Standard RL,0.1986812939249578,1.0
524,Building_6,Standard RL,0.172205728204247,1.0
525,Building_6,Standard RL,0.1409544371784173,1.0
526,Building_6,Standard RL,0.11656386156584364,1.0
527,Building_6,Standard RL,0.08988026119602108,1.0
528,Building_6,Standard RL,0.1050598555299896,1.0
529,Building_6,Standard RL,0.2540873980614901,1.0
530,Building_6,Standard RL,0.293193785204995,1.0
531,Building_6,Standard RL,0.2522914154845897,1.0
532,Building_6,Standard RL,0.20388428344443224,1.0
533,Building_6,Standard RL,0.16910025135453755,1.0
534,Building_6,Standard RL,0.17202591040242088,1.0
535,Building_6,Standard RL,0.21985733549995481,1.0
536,Building_6,Standard RL,0.2754756851156468,1.0
537,Building_6,Standard RL,0.3280699985101991,1.0
538,Building_6,Standard RL,0.3513029968764336,1.0
539,Building_6,Standard RL,0.3893473602067813,1.0
540,Building_6,Standard RL,0.48033355881000783,1.0
541,Building_6,Standard RL,0.4560532828505999,1.0
542,Building_6,Standard RL,0.47782497916158745,1.0
543,Building_6,Standard RL,0.5633464452969908,1.0
544,Building_6,Standard RL,0.6273725072774328,1.0
545,Building_6,Standard RL,0.5692683471720169,1.0
546,Building_6,Standard RL,0.5166530729595755,1.0
547,Building_6,Standard RL,0.438377911071127,1.0
548,Building_6,Standard RL,0.3852390330406563,1.0
549,Building_6,Standard RL,0.3571461053485294,1.0
550,Building_6,Standard RL,0.32883213335268746,1.0
551,Building_6,Standard RL,0.7468481435536429,1.0
552,Building_6,Standard RL,0.5381210346329497,1.0
553,Building_6,Standard RL,0.4155537933143359,1.0
554,Building_6,Standard RL,0.35242424644738973,1.0
555,Building_6,Standard RL,0.29373538343145467,1.0
556,Building_6,Standard RL,0.24594702792354817,1.0
557,Building_6,Standard RL,0.2099073990778125,1.0
558,Building_6,Standard RL,0.2480599149487294,1.0
559,Building_6,Standard RL,0.34865582653510413,1.0
560,Building_6,Standard RL,0.3537728626087541,1.0
561,Building_6,Standard RL,0.38856545552594923,1.0
562,Building_6,Standard RL,0.4000449816655812,1.0
563,Building_6,Standard RL,0.5395684614154577,1.0
564,Building_6,Standard RL,0.5865856686687186,1.0
565,Building_6,Standard RL,0.5360656510816529,1.0
566,Building_6,Standard RL,0.5533241377787856,1.0
567,Building_6,Standard RL,0.6347771484138361,1.0
568,Building_6,Standard RL,0.6099512398311865,1.0
569,Building_6,Standard RL,0.5303055006053223,1.0
570,Building_6,Standard RL,0.45986371288386396,1.0
571,Building_6,Standard RL,0.3821538017553169,1.0
572,Building_6,Standard RL,0.33271004690079986,1.0
573,Building_6,Standard RL,0.30204122384253135,1.0
574,Building_6,Standard RL,0.23932973759623927,1.0
575,Building_6,Standard RL,0.19476061214212223,1.0
576,Building_6,Standard RL,0.30992706411451965,1.0
577,Building_6,Standard RL,0.4113450383955294,1.0
578,Building_6,Standard RL,0.3842635516273732,1.0
579,Building_6,Standard RL,0.3308567739603618,1.0
580,Building_6,Standard RL,0.2825623899185472,1.0
581,Building_6,Standard RL,0.24444737172934858,1.0
582,Building_6,Standard RL,0.25069545839262514,1.0
583,Building_6,Standard RL,0.28489064090092686,1.0
584,Building_6,Standard RL,0.3620215321851686,1.0
585,Building_6,Standard RL,0.49733838430186383,1.0
586,Building_6,Standard RL,0.5265390017705277,1.0
587,Building_6,Standard RL,0.4834456632454513,1.0
588,Building_6,Standard RL,0.5461576100997833,1.0
589,Building_6,Standard RL,0.5086755054208537,1.0
590,Building_6,Standard RL,0.5218438036023191,1.0
591,Building_6,Standard RL,0.6019888953865097,1.0
592,Building_6,Standard RL,0.5644670698575213,1.0
593,Building_6,Standard RL,0.4982128735999435,1.0
594,Building_6,Standard RL,0.43589302013544795,1.0
595,Building_6,Standard RL,0.3613480362944014,1.0
596,Building_6,Standard RL,0.337446113308456,1.0
597,Building_6,Standard RL,0.7411767582468998,1.0
598,Building_6,Standard RL,0.23449209376859884,1.0
599,Building_6,Standard RL,0.359047695717839,1.0
600,Building_6,Standard RL,0.43544098145929877,1.0
601,Building_6,Standard RL,0.3913527384173802,1.0
602,Building_6,Standard RL,0.33673264865430436,1.0
603,Building_6,Standard RL,0.28444249509355646,1.0
604,Building_6,Standard RL,0.24216021506136273,1.0
605,Building_6,Standard RL,0.20914848639076253,1.0
606,Building_6,Standard RL,0.2526215926766842,1.0
607,Building_6,Standard RL,0.2810215743494153,1.0
608,Building_6,Standard RL,0.34131137268352124,1.0
609,Building_6,Standard RL,0.4020488618852831,1.0
610,Building_6,Standard RL,0.4129949982286062,1.0
611,Building_6,Standard RL,0.4632878200477813,1.0
612,Building_6,Standard RL,0.5400359803734317,1.0
613,Building_6,Standard RL,0.5221017546954438,1.0
614,Building_6,Standard RL,0.5425339802739804,1.0
615,Building_6,Standard RL,0.6309861379641113,1.0
616,Building_6,Standard RL,0.6000303799992144,1.0
617,Building_6,Standard RL,0.5291479135662827,1.0
618,Building_6,Standard RL,0.4524454288815398,1.0
619,Building_6,Standard RL,0.36718541259642157,1.0
620,Building_6,Standard RL,0.33532436899395346,1.0
621,Building_6,Standard RL,0.43552015764388,1.0
622,Building_6,Standard RL,0.4078383420616375,1.0
623,Building_6,Standard RL,0.4580595685389524,1.0
624,Building_6,Standard RL,0.4162880369670386,1.0
625,Building_6,Standard RL,0.3469233045926237,1.0
626,Building_6,Standard RL,0.2908301816502037,1.0
627,Building_6,Standard RL,0.27111386995218706,1.0
628,Building_6,Standard RL,0.23708898259020725,1.0
629,Building_6,Standard RL,0.18633961182325925,1.0
630,Building_6,Standard RL,0.1787577007851913,1.0
631,Building_6,Standard RL,0.20958973170568754,1.0
632,Building_6,Standard RL,0.24730344196284812,1.0
633,Building_6,Standard RL,0.2872228248762896,1.0
634,Building_6,Standard RL,0.2887391326868939,1.0
635,Building_6,Standard RL,0.3055184163428002,1.0
636,Building_6,Standard RL,0.3754516964767889,1.0
637,Building_6,Standard RL,0.3619993306272988,1.0
638,Building_6,Standard RL,0.3618927962355356,1.0
639,Building_6,Standard RL,0.3904207528126965,1.0
640,Building_6,Standard RL,0.3501599702111565,1.0
641,Building_6,Standard RL,0.30018958507464005,1.0
642,Building_6,Standard RL,0.2634232798903722,1.0
643,Building_6,Standard RL,0.43512763049373815,1.0
644,Building_6,Standard RL,0.26640099176227255,1.0
645,Building_6,Standard RL,0.2422316626445976,1.0
646,Building_6,Standard RL,0.2942665725660267,1.0
647,Building_6,Standard RL,0.3592558912519808,1.0
648,Building_6,Standard RL,0.33099509320505005,1.0
649,Building_6,Standard RL,0.2740807477681914,1.0
650,Building_6,Standard RL,0.225577158453508,1.0
651,Building_6,Standard RL,0.18776100932020387,1.0
652,Building_6,Standard RL,0.15837141264887397,1.0
653,Building_6,Standard RL,0.13762910665957362,1.0
654,Building_6,Standard RL,0.13741855197922356,1.0
655,Building_6,Standard RL,0.14514930419427055,1.0
656,Building_6,Standard RL,0.16304045468486822,1.0
657,Building_6,Standard RL,0.2226520984627226,1.0
658,Building_6,Standard RL,0.222501426419088,1.0
659,Building_6,Standard RL,0.24068347450688543,1.0
660,Building_6,Standard RL,0.2799014798151781,1.0
661,Building_6,Standard RL,0.23922539381044158,1.0
662,Building_6,Standard RL,0.23939712235479502,1.0
663,Building_6,Standard RL,0.27257133753988066,1.0
664,Building_6,Standard RL,0.2462543233513449,1.0
665,Building_6,Standard RL,0.1896120037427362,1.0
666,Building_6,Standard RL,0.19063228820858946,1.0
667,Building_6,Standard RL,0.27735735293060604,1.0
668,Building_6,Standard RL,0.20885071566600794,1.0
669,Building_6,Standard RL,0.1669116420698904,1.0
670,Building_6,Standard RL,0.3006480755761417,1.0
671,Building_6,Standard RL,0.29226705433898986,1.0
672,Building_6,Standard RL,0.2847499516636951,1.0
673,Building_6,Standard RL,0.2446821790868641,1.0
674,Building_6,Standard RL,0.20084343105169822,1.0
675,Building_6,Standard RL,0.16505123271821073,1.0
676,Building_6,Standard RL,0.1376101952378294,1.0
677,Building_6,Standard RL,0.3032069285700657,1.0
678,Building_6,Standard RL,0.28613758146120793,1.0
679,Building_6,Standard RL,0.1918310550948032,1.0
680,Building_6,Standard RL,0.18460092520364255,1.0
681,Building_6,Standard RL,0.19815997187027068,1.0
682,Building_6,Standard RL,0.2151515204773559,1.0
683,Building_6,Standard RL,0.24526414727205276,1.0
684,Building_6,Standard RL,0.3102037529518531,1.0
685,Building_6,Standard RL,0.3022944687696686,1.0
686,Building_6,Standard RL,0.34574293952166857,1.0
687,Building_6,Standard RL,0.34267071477505845,1.0
688,Building_6,Standard RL,0.37415604906502287,1.0
689,Building_6,Standard RL,0.31857042158901105,1.0
690,Building_6,Standard RL,0.27252474173216434,1.0
691,Building_6,Standard RL,0.19912754026533208,1.0
692,Building_6,Standard RL,0.23838966973570824,1.0
693,Building_6,Standard RL,0.15883967167998408,1.0
694,Building_6,Standard RL,0.10790296465050353,1.0
695,Building_6,Standard RL,0.08341020019554599,1.0
696,Building_6,Standard RL,0.08968781393622527,1.0
697,Building_6,Standard RL,0.21949801972235405,1.0
698,Building_6,Standard RL,0.2719489786241388,1.0
699,Building_6,Standard RL,0.2361249727032194,1.0
700,Building_6,Standard RL,0.19295341748107475,1.0
701,Building_6,Standard RL,0.1610514512096531,1.0
702,Building_6,Standard RL,0.1563459384104723,1.0
703,Building_6,Standard RL,0.17415498879719749,1.0
704,Building_6,Standard RL,0.19989122767114878,1.0
705,Building_6,Standard RL,0.2485112611522976,1.0
706,Building_6,Standard RL,0.26787791648677933,1.0
707,Building_6,Standard RL,0.3050998378165142,1.0
708,Building_6,Standard RL,0.3769484038230372,1.0
709,Building_6,Standard RL,0.360780589388394,1.0
710,Building_6,Standard RL,0.3866052733123825,1.0
711,Building_6,Standard RL,0.4818415651534005,1.0
712,Building_6,Standard RL,0.5673519506153004,1.0
713,Building_6,Standard RL,0.5749899607467653,1.0
714,Building_6,Standard RL,0.5241487824089389,1.0
715,Building_6,Standard RL,0.44058117059556756,1.0
716,Building_6,Standard RL,0.39306973803508394,1.0
717,Building_6,Standard RL,0.3387008291157746,1.0
718,Building_6,Standard RL,0.28651671252404676,1.0
719,Building_6,Standard RL,0.23277111907023068,1.0
720,Building_6,Standard RL,0.25983472246765377,1.0
721,Building_6,Standard RL,0.29016451472509214,1.0
722,Building_6,Standard RL,0.2676888943032213,1.0
723,Building_6,Standard RL,0.22744970778070983,1.0
724,Building_6,Standard RL,0.19352862638216492,1.0
725,Building_6,Standard RL,0.1679308123003907,1.0
726,Building_6,Standard RL,0.17367335249610918,1.0
727,Building_6,Standard RL,0.21925569060982808,1.0
728,Building_6,Standard RL,0.2909900971306628,1.0
729,Building_6,Standard RL,0.4629342489570493,1.0
730,Building_6,Standard RL,0.4419969926795096,1.0
731,Building_6,Standard RL,0.4112217079570977,1.0
732,Building_6,Standard RL,0.4437763700685751,1.0
733,Building_6,Standard RL,0.4138494420517932,1.0
734,Building_6,Standard RL,0.4372774228788767,1.0
735,Building_6,Standard RL,0.5163785633180694,1.0
736,Building_6,Standard RL,0.49915717389084213,1.0
737,Building_6,Standard RL,0.44452612225738564,1.0
738,Building_6,Standard RL,0.4083070668948631,1.0
739,Building_6,Standard RL,0.40582371787966715,1.0
740,Building_6,Standard RL,0.35925678422421903,1.0
741,Building_6,Standard RL,0.3825465425039737,1.0
742,Building_6,Standard RL,0.4390427698012932,1.0
743,Building_6,Standard RL,0.5015777411498098,1.0
744,Building_6,Standard RL,0.4525890600827123,1.0
745,Building_6,Standard RL,0.3834120036380844,1.0
746,Building_6,Standard RL,0.32136725820111117,1.0
747,Building_6,Standard RL,0.2700608759776445,1.0
748,Building_6,Standard RL,0.2285822751918482,1.0
749,Building_6,Standard RL,0.22225688753947637,1.0
750,Building_6,Standard RL,0.355879092901672,1.0
751,Building_6,Standard RL,0.35818303056871964,1.0
752,Building_6,Standard RL,0.3791142858902898,1.0
753,Building_6,Standard RL,0.49884428933673586,1.0
754,Building_6,Standard RL,0.45029416989329807,1.0
755,Building_6,Standard RL,0.4641036487487193,1.0
756,Building_6,Standard RL,0.5424494827957201,1.0
757,Building_6,Standard RL,0.5036502968814426,1.0
758,Building_6,Standard RL,0.500572590769081,1.0
759,Building_6,Standard RL,0.5636371333721187,1.0
760,Building_6,Standard RL,0.4967162178130955,1.0
761,Building_6,Standard RL,0.42763946723823254,1.0
762,Building_6,Standard RL,0.38539318413614626,1.0
763,Building_6,Standard RL,0.32079044257983386,1.0
764,Building_6,Standard RL,0.33764686802221877,1.0
765,Building_6,Standard RL,0.29152701531892833,1.0
766,Building_6,Standard RL,0.3658684472794411,1.0
767,Building_6,Standard RL,0.45182258353407473,1.0
768,Building_6,Standard RL,0.4206307140050579,1.0
769,Building_6,Standard RL,0.36030296827944475,1.0
770,Building_6,Standard RL,0.30643712095130105,1.0
771,Building_6,Standard RL,0.26193356337142293,1.0
772,Building_6,Standard RL,0.2252736550877566,1.0
773,Building_6,Standard RL,0.2279954354301344,1.0
774,Building_6,Standard RL,0.2953377771889585,1.0
775,Building_6,Standard RL,0.25192985352914005,1.0
776,Building_6,Standard RL,0.2700065190635329,1.0
777,Building_6,Standard RL,0.29455340274878006,1.0
778,Building_6,Standard RL,0.29412687320219316,1.0
779,Building_6,Standard RL,0.325170576517117,1.0
780,Building_6,Standard RL,0.3650491114397766,1.0
781,Building_6,Standard RL,0.29003439063957254,1.0
782,Building_6,Standard RL,0.278197368763134,1.0
783,Building_6,Standard RL,0.3530520736587803,1.0
784,Building_6,Standard RL,0.29780521216932776,1.0
785,Building_6,Standard RL,0.24650660248243497,1.0
786,Building_6,Standard RL,0.21905074598898092,1.0
787,Building_6,Standard RL,0.19025960385826185,1.0
788,Building_6,Standard RL,0.15861094860394598,1.0
789,Building_6,Standard RL,0.14593490290105743,1.0
790,Building_6,Standard RL,0.11441657653632,1.0
791,Building_6,Standard RL,0.1689135408746544,1.0
792,Building_6,Standard RL,0.3103835731744354,1.0
793,Building_6,Standard RL,0.3257448026486492,1.0
794,Building_6,Standard RL,0.2770314979205467,1.0
795,Building_6,Standard RL,0.23325849497986628,1.0
796,Building_6,Standard RL,0.19943365110171693,1.0
797,Building_6,Standard RL,0.36469326680788927,1.0
798,Building_6,Standard RL,0.25436029755540535,1.0
799,Building_6,Standard RL,0.22160303114052599,1.0
800,Building_6,Standard RL,0.19907600116504878,1.0
801,Building_6,Standard RL,0.2037283531858393,1.0
802,Building_6,Standard RL,0.19628022661574862,1.0
803,Building_6,Standard RL,0.23169677614501005,1.0
804,Building_6,Standard RL,0.32862593673405205,1.0
805,Building_6,Standard RL,0.38414921827368476,1.0
806,Building_6,Standard RL,0.4187130325322641,1.0
807,Building_6,Standard RL,0.45888267552362383,1.0
808,Building_6,Standard RL,0.4119582810234751,1.0
809,Building_6,Standard RL,0.2996154532492399,1.0
810,Building_6,Standard RL,0.24890069960670244,1.0
811,Building_6,Standard RL,0.2161302143649524,1.0
812,Building_6,Standard RL,0.22364278096915716,1.0
813,Building_6,Standard RL,0.19449376338287072,1.0
814,Building_6,Standard RL,0.16715876527693121,1.0
815,Building_6,Standard RL,0.13585585886680732,1.0
816,Building_6,Standard RL,0.24304369547639662,1.0
817,Building_6,Standard RL,0.2836956784950981,1.0
818,Building_6,Standard RL,0.25275725408657745,1.0
819,Building_6,Standard RL,0.21543172425254078,1.0
820,Building_6,Standard RL,0.18490400285738773,1.0
821,Building_6,Standard RL,0.19063344528635656,1.0
822,Building_6,Standard RL,0.22838001766505162,1.0
823,Building_6,Standard RL,0.20996039736471264,1.0
824,Building_6,Standard RL,0.21752047292493865,1.0
825,Building_6,Standard RL,0.24308944101117128,1.0
826,Building_6,Standard RL,0.24602159442223887,1.0
827,Building_6,Standard RL,0.2715842662445627,1.0
828,Building_6,Standard RL,0.31906453022313513,1.0
829,Building_6,Standard RL,0.28538501083252393,1.0
830,Building_6,Standard RL,0.3588400916596862,1.0
831,Building_6,Standard RL,0.45907091885310514,1.0
832,Building_6,Standard RL,0.29432027441722747,1.0
833,Building_6,Standard RL,0.23006782069337514,1.0
834,Building_6,Standard RL,0.1921153908990534,1.0
835,Building_6,Standard RL,0.16603673221711102,1.0
836,Building_6,Standard RL,0.14612118416325237,1.0
837,Building_6,Standard RL,0.18990694832795335,1.0
838,Building_6,Standard RL,0.7050910408342117,1.0
839,Building_6,Standard RL,0.3557605908681437,1.0
840,Building_6,Standard RL,0.32258419180042514,1.0
841,Building_6,Standard RL,0.27190032410689824,1.0
842,Building_6,Standard RL,0.22575369540478765,1.0
843,Building_6,Standard RL,0.18767803135189537,1.0
844,Building_6,Standard RL,0.1590895268475849,1.0
845,Building_6,Standard RL,0.1661604128497406,1.0
846,Building_6,Standard RL,0.1482068621326211,1.0
847,Building_6,Standard RL,0.16635865208850648,1.0
848,Building_6,Standard RL,0.175635839521033,1.0
849,Building_6,Standard RL,0.20924958413494635,1.0
850,Building_6,Standard RL,0.219752456389174,1.0
851,Building_6,Standard RL,0.2534916328588389,1.0
852,Building_6,Standard RL,0.3009768675379744,1.0
853,Building_6,Standard RL,0.2825129305496999,1.0
854,Building_6,Standard RL,0.29677365001893147,1.0
855,Building_6,Standard RL,0.3507489501448036,1.0
856,Building_6,Standard RL,0.33719173569957606,1.0
857,Building_6,Standard RL,0.3045979628473655,1.0
858,Building_6,Standard RL,0.256926229374433,1.0
859,Building_6,Standard RL,0.20934408948859745,1.0
860,Building_6,Standard RL,0.1743009352673316,1.0
861,Building_6,Standard RL,0.15189367955025188,1.0
862,Building_6,Standard RL,0.11559452568376646,1.0
863,Building_6,Standard RL,0.09494627844571235,1.0
864,Building_6,Standard RL,0.20436833273848085,1.0
865,Building_6,Standard RL,0.23696048245101284,1.0
866,Building_6,Standard RL,0.2075323220522055,1.0
867,Building_6,Standard RL,0.1691311739561319,1.0
868,Building_6,Standard RL,0.13649483208200472,1.0
869,Building_6,Standard RL,0.11117663278563325,1.0
870,Building_6,Standard RL,0.11633939965407843,1.0
871,Building_6,Standard RL,0.16551639053551134,1.0
872,Building_6,Standard RL,0.24119527211423364,1.0
873,Building_6,Standard RL,0.7689911080052383,1.0
874,Building_6,Standard RL,0.3748112697157187,1.0
875,Building_6,Standard RL,0.40888080109375924,1.0
876,Building_6,Standard RL,0.47106449820205354,1.0
877,Building_6,Standard RL,0.5180156759245461,1.0
878,Building_6,Standard RL,0.5030506483448641,1.0
879,Building_6,Standard RL,0.5152039648424955,1.0
880,Building_6,Standard RL,0.4977109409743997,1.0
881,Building_6,Standard RL,0.45654889636762236,1.0
882,Building_6,Standard RL,0.39561914834387135,2.0
883,Building_6,Standard RL,0.3287736943845814,1.0
884,Building_6,Standard RL,0.15537562154760048,1.0
885,Building_6,Standard RL,0.09029984448469497,1.0
886,Building_6,Standard RL,0.06578828645198662,1.0
887,Building_6,Standard RL,0.04468426697928026,1.0
888,Building_6,Standard RL,0.03375293255666215,1.0
889,Building_6,Standard RL,0.11956303604254423,1.0
890,Building_6,Standard RL,0.215051345415791,1.0
891,Building_6,Standard RL,0.21928255542303485,1.0
892,Building_6,Standard RL,0.18460794068926106,1.0
893,Building_6,Standard RL,0.15234583887809394,1.0
894,Building_6,Standard RL,0.14971372617755133,1.0
895,Building_6,Standard RL,0.2127383441624502,1.0
896,Building_6,Standard RL,0.26575275020086725,1.0
897,Building_6,Standard RL,0.335591662475435,1.0
898,Building_6,Standard RL,0.40861873114303604,1.0
899,Building_6,Standard RL,0.4738071114813305,1.0
900,Building_6,Standard RL,0.5572252278430726,1.0
901,Building_6,Standard RL,0.6022391476386637,1.0
902,Building_6,Standard RL,0.8272986545796519,1.0
903,Building_6,Standard RL,0.7198053645900632,1.0
904,Building_6,Standard RL,0.6028988152469898,1.0
905,Building_6,Standard RL,0.5152005742703168,1.0
906,Building_6,Standard RL,0.4453710758702354,1.0
907,Building_6,Standard RL,0.37126405997439565,1.0
908,Building_6,Standard RL,0.3072269947873259,1.0
909,Building_6,Standard RL,0.6374644859591787,1.0
910,Building_6,Standard RL,0.1398013220549869,1.0
911,Building_6,Standard RL,0.18283156039890897,1.0
912,Building_6,Standard RL,0.2021297937686229,1.0
913,Building_6,Standard RL,0.18947286694356533,1.0
914,Building_6,Standard RL,0.1706356177128271,1.0
915,Building_6,Standard RL,0.1535134274642752,1.0
916,Building_6,Standard RL,0.13787951522312278,1.0
917,Building_6,Standard RL,0.12621454251756964,1.0
918,Building_6,Standard RL,0.1344047399149248,1.0
919,Building_6,Standard RL,0.15146467886929865,1.0
920,Building_6,Standard RL,0.20510668843890728,1.0
921,Building_6,Standard RL,0.3478261282398117,1.0
922,Building_6,Standard RL,0.27088345433492667,1.0
923,Building_6,Standard RL,0.25167236302876056,1.0
924,Building_6,Standard RL,0.28416379471085873,1.0
925,Building_6,Standard RL,0.2899838092135927,1.0
926,Building_6,Standard RL,0.3901595500955285,1.0
927,Building_6,Standard RL,0.27590697805655295,1.0
928,Building_6,Standard RL,0.24839157536202366,1.0
929,Building_6,Standard RL,0.19713834479042008,1.0
930,Building_6,Standard RL,0.1684879754460785,1.0
931,Building_6,Standard RL,0.13990383449779148,1.0
932,Building_6,Standard RL,0.12576028660075997,1.0
933,Building_6,Standard RL,0.13396200674763625,1.0
934,Building_6,Standard RL,0.22549862759768755,1.0
935,Building_6,Standard RL,0.33801131625648784,1.0
936,Building_6,Standard RL,0.290069990853339,1.0
937,Building_6,Standard RL,0.23790679113270907,1.0
938,Building_6,Standard RL,0.1970348921625131,1.0
939,Building_6,Standard RL,0.16232065736968196,1.0
940,Building_6,Standard RL,0.1364883335547049,1.0
941,Building_6,Standard RL,0.14539441856064683,1.0
942,Building_6,Standard RL,0.2301334674230472,1.0
943,Building_6,Standard RL,0.20085689386432956,1.0
944,Building_6,Standard RL,0.23576071594605683,1.0
945,Building_6,Standard RL,0.3200786497235358,1.0
946,Building_6,Standard RL,0.306607264899553,1.0
947,Building_6,Standard RL,0.3555389886875684,1.0
948,Building_6,Standard RL,0.40639376597793275,1.0
949,Building_6,Standard RL,0.37721703124218064,1.0
950,Building_6,Standard RL,0.4115432370553713,1.0
951,Building_6,Standard RL,0.4600771252474085,1.0
952,Building_6,Standard RL,0.4450446083912315,1.0
953,Building_6,Standard RL,0.37596718364503295,1.0
954,Building_6,Standard RL,0.31917221769216186,1.0
955,Building_6,Standard RL,0.256453831593405,1.0
956,Building_6,Standard RL,0.22465664935314392,1.0
957,Building_6,Standard RL,0.2279350833199047,1.0
958,Building_6,Standard RL,0.30290755332445063,1.0
959,Building_6,Standard RL,0.3873654450419141,1.0
960,Building_6,Standard RL,0.3602388670469009,1.0
961,Building_6,Standard RL,0.3053039179131051,1.0
962,Building_6,Standard RL,0.25698726809799743,1.0
963,Building_6,Standard RL,0.21660824971301684,1.0
964,Building_6,Standard RL,0.18362314237911503,1.0
965,Building_6,Standard RL,0.18726267728134033,1.0
966,Building_6,Standard RL,0.22698858041512465,1.0
967,Building_6,Standard RL,0.2081448919165731,1.0
968,Building_6,Standard RL,0.2067183314115753,1.0
969,Building_6,Standard RL,0.24538166465753428,1.0
970,Building_6,Standard RL,0.26342151459520113,1.0
971,Building_6,Standard RL,0.29263766356634424,1.0
972,Building_6,Standard RL,0.3600566453218542,1.0
973,Building_6,Standard RL,0.33739586303932056,1.0
974,Building_6,Standard RL,0.35620144434549195,1.0
975,Building_6,Standard RL,0.422700010366998,1.0
976,Building_6,Standard RL,0.40883992919035816,1.0
977,Building_6,Standard RL,0.36423170281592476,1.0
978,Building_6,Standard RL,0.3143131771901329,1.0
979,Building_6,Standard RL,0.2499250760560171,1.0
980,Building_6,Standard RL,0.21707692074703042,1.0
981,Building_6,Standard RL,0.22268383704786762,1.0
982,Building_6,Standard RL,0.3070508995538219,1.0
983,Building_6,Standard RL,0.4097741879271366,1.0
984,Building_6,Standard RL,0.3870809529775339,1.0
985,Building_6,Standard RL,0.3352391716935508,1.0
986,Building_6,Standard RL,0.28379776968660964,1.0
987,Building_6,Standard RL,0.2408023906887666,1.0
988,Building_6,Standard RL,0.20775885596817287,1.0
989,Building_6,Standard RL,0.2109484931955025,1.0
990,Building_6,Standard RL,0.24444670690352305,1.0
991,Building_6,Standard RL,0.23326308719307326,1.0
992,Building_6,Standard RL,0.3035053915633019,1.0
993,Building_6,Standard RL,0.5134845058115128,1.0
994,Building_6,Standard RL,0.3355575570143515,1.0
995,Building_6,Standard RL,0.26988662109704353,1.0
996,Building_6,Standard RL,0.3230218252989451,1.0
997,Building_6,Standard RL,0.24950608176996023,1.0
998,Building_6,Standard RL,0.23198799774827322,1.0
999,Building_6,Standard RL,0.2649410477445471,1.0
1000,Building_6,Standard RL,0.24269138956076383,1.0
1001,Building_6,Standard RL,0.21470995269875076,1.0
1002,Building_6,Standard RL,0.17989124041385454,1.0
1003,Building_6,Standard RL,0.16347397584334283,1.0
1004,Building_6,Standard RL,0.1598182600919381,1.0
1005,Building_6,Standard RL,0.1795417050778261,1.0
1006,Building_6,Standard RL,0.22963327348207221,1.0
1007,Building_6,Standard RL,0.32057501537230393,1.0
1008,Building_6,Standard RL,0.29906296488841116,1.0
1009,Building_6,Standard RL,0.2472862353908913,1.0
